url,title,date
https://www.metropoles.com/distrito-federal/com-reservatorio-cheio-ceb-aumenta-vazao-da-barragem-do-lago-paranoa,Com reservatório cheio CEB aumenta vazão da barragem do Lago Paranoá,22/02/2021 14:11:25
https://www.metropoles.com/distrito-federal/ajude-a-vila-cauhy-depois-de-inundacao-moradores-precisam-de-doacoes,Ajude a Vila Cauhy. Depois de inundação moradores precisam de doações,22/02/2021 13:46:40
https://www.metropoles.com/distrito-federal/tres-regioes-do-df-ficarao-sem-luz-nesta-terca-feira-veja-quais,Três regiões do DF ficarão sem luz nesta terça-feira. Veja quais,22/02/2021 13:35:24
https://www.metropoles.com/distrito-federal/puxadinhos-na-asa-sul-area-entre-blocos-sera-restrita-a-alimentacao,Puxadinhos na Asa Sul: área entre blocos será restrita à alimentação,22/02/2021 13:06:05
https://www.metropoles.com/colunas/grande-angular/ibaneis-descarta-lockdown-no-df-em-acao-conjunta-com-entorno,Ibaneis descarta lockdown no DF em ação conjunta com Entorno,22/02/2021 12:52:56
https://www.metropoles.com/distrito-federal/postos-de-saude-do-df-comecam-a-ficar-sem-vacina-da-covid-19,Postos de saúde do DF começam a ficar sem vacina da Covid-19,22/02/2021 12:38:02
https://www.metropoles.com/colunas/grande-angular/manobras-exibidas-por-youtuber-do-df-configuram-infracoes-de-transito,Manobras exibidas por youtuber do DF configuram infrações de trânsito,22/02/2021 11:59:57
https://www.metropoles.com/distrito-federal/moradores-da-vila-cauhy-lamentam-perdas-apos-inundacao-desespero,Moradores da Vila Cauhy lamentam perdas após inundação: &#8220;Desespero&#8221;,22/02/2021 11:57:01
https://www.metropoles.com/distrito-federal/pcdf-retomara-divisao-de-turnos-em-delegacias-apos-baixas-por-covid-19,PCDF retomará divisão de turnos em delegacias após baixas por Covid-19,22/02/2021 11:55:43
https://www.metropoles.com/distrito-federal/video-pm-interrompe-festa-rave-clandestina-em-chacara-do-df,Vídeo: PM interrompe festa rave clandestina em chácara do DF,22/02/2021 11:29:57
https://www.metropoles.com/distrito-federal/covid-19-delegado-geral-da-pcdf-recebe-alta-da-uti-apos-2a-internacao,Covid-19: delegado-geral da PCDF recebe alta da UTI após 2ª internação,22/02/2021 11:28:13
https://www.metropoles.com/distrito-federal/casos-de-dengue-no-distrito-federal-aumentam-343-em-uma-semana,Casos de dengue no Distrito Federal aumentam 343% em uma semana,22/02/2021 10:18:49
https://www.metropoles.com/distrito-federal/motociclista-morre-apos-se-envolver-em-acidente-com-carro-na-br-060,Motociclista morre após se envolver em acidente com carro na BR-060,22/02/2021 09:35:34
https://www.metropoles.com/distrito-federal/familia-de-menina-atropelada-no-df-fara-carreata-para-pedir-oracoes,Família de menina atropelada no DF fará carreata para pedir orações,22/02/2021 09:28:35
https://www.metropoles.com/distrito-federal/clima-df/df-tem-o-mes-de-fevereiro-mais-chuvoso-da-historia-diz-inmet,DF tem o mês de fevereiro mais chuvoso da história diz Inmet,22/02/2021 09:22:32
https://www.metropoles.com/distrito-federal/pcdf-divulga-imagens-de-veiculo-suspeito-de-atropelar-menina-de-4-anos,PCDF divulga imagens de veículo suspeito de atropelar menina de 4 anos,22/02/2021 09:07:24
https://www.metropoles.com/distrito-federal/video-corrego-transborda-novamente-e-invade-casas-na-vila-cauhy,Vídeo. Córrego transborda novamente e invade casas na Vila Cauhy,22/02/2021 08:37:07
https://www.metropoles.com/distrito-federal/adolescente-em-porta-mala-morre-apos-capotamento-de-veiculo-no-df,Adolescente em porta-mala morre após capotamento de veículo no DF,22/02/2021 06:41:07
https://www.metropoles.com/distrito-federal/transplantados-e-doentes-autoimunes-ficam-no-vacuo-da-vacina-no-df,Transplantados e doentes autoimunes ficam no vácuo da vacina no DF,22/02/2021 04:45:58
https://www.metropoles.com/distrito-federal/apos-denunciar-abusos-ao-mpdft-alunos-bombeiros-sofrem-retaliacoes,Após denunciar abusos ao MPDFT alunos bombeiros sofrem retaliações,22/02/2021 04:45:55
https://www.metropoles.com/distrito-federal/com-2-mil-desaparecidos-df-entra-em-rede-nacional-de-busca-a-sumidos,Com 2 mil desaparecidos DF entra em rede nacional de busca a sumidos,22/02/2021 04:45:00
https://www.metropoles.com/distrito-federal/regiao-do-df-ficara-sem-luz-nesta-segunda-confira-horarios-e-locais,Região do DF ficará sem luz nesta segunda. Confira horários e locais,22/02/2021 04:45:00
https://www.metropoles.com/colunas/janela-indiscreta/gdf-avalia-mais-prazo-para-trailers-e-feiras-pagarem-por-area-publica,GDF avalia mais prazo para trailers e feiras pagarem por área pública,22/02/2021 04:29:51
https://www.metropoles.com/distrito-federal/seis-pessoas-sao-detidas-apos-flagrante-de-venda-de-droga-no-df,Seis pessoas são detidas após flagrante de venda de droga no DF,21/02/2021 22:57:57
https://www.metropoles.com/distrito-federal/hospital-de-campanha-de-ceilandia-registra-78-de-recuperacao,Hospital de Campanha de Ceilândia registra 78% de recuperação,21/02/2021 21:14:22
https://www.metropoles.com/distrito-federal/selecao-de-voluntarios-via-whatsapp-para-vacinacao-e-fake-diz-gdf,Seleção de voluntários via WhatsApp para vacinação é fake diz GDF,21/02/2021 21:05:03
https://www.metropoles.com/colunas/grande-angular/cemiterio-de-veiculos-no-parque-ecologico-burle-marx-sera-desativado,Cemitério de veículos no Parque Ecológico Burle Marx será desativado,21/02/2021 20:05:30
https://www.metropoles.com/distrito-federal/vacinacao-bezerrao-e-administracao-de-santa-maria-ganham-drive-thru,Vacinação: Bezerrão e Administração de Santa Maria ganham drive-thru,21/02/2021 19:47:35
https://www.metropoles.com/distrito-federal/saude-df/media-movel-de-mortes-no-df-por-covid-19-cresce-29-mas-fica-estavel,Média móvel de mortes no DF por Covid-19 cresce 29% mas fica estável,21/02/2021 18:33:37
https://www.metropoles.com/distrito-federal/entorno/muitas-pessoas-sem-mascara-alerta-prefeitura-de-luziania-go,&#8220;Muitas pessoas sem máscara&#8221; alerta Prefeitura de Luziânia (GO),21/02/2021 17:31:10
https://www.metropoles.com/distrito-federal/veiculo-capota-na-br-060-e-deixa-um-adulto-e-duas-criancas-feridos,Veículo capota na BR-060 e deixa um adulto e duas crianças feridos,21/02/2021 17:22:06
https://www.metropoles.com/distrito-federal/arara-pousa-em-restaurante-de-aguas-claras-e-e-capturada-pela-pmdf,Arara pousa em restaurante de Águas Claras e é capturada pela PMDF,21/02/2021 16:51:44
https://www.metropoles.com/distrito-federal/video-homem-vende-falsas-vagas-de-empregos-para-vigilantes-no-df,Vídeo. Homem vende falsas vagas de empregos para vigilantes no DF,21/02/2021 16:44:28
https://www.metropoles.com/distrito-federal/sem-confirmacao-sobre-novo-lote-de-vacinas-df-tem-estoque-para-2-dias,Sem confirmação sobre novo lote de vacinas DF tem estoque para 2 dias,21/02/2021 16:14:10
https://www.metropoles.com/distrito-federal/primeira-parcela-e-cota-unica-do-ipva-vencem-nesta-semana-veja-datas,Primeira parcela e cota única do IPVA vencem nesta semana. Veja datas,21/02/2021 15:57:54
https://www.metropoles.com/distrito-federal/superlotado-pronto-socorro-do-hrg-so-vai-receber-pacientes-graves,Superlotado pronto-socorro do HRG só vai receber pacientes graves,21/02/2021 15:28:25
https://www.metropoles.com/distrito-federal/assaltante-e-morto-em-perseguicao-da-pm-apos-roubar-carro-no-df,Assaltante é morto em perseguição da PM após roubar carro no DF,21/02/2021 13:49:23
https://www.metropoles.com/distrito-federal/casal-oferece-bolos-de-graca-no-df-e-ganha-elogio-de-luciano-huck,Casal oferece bolos de graça no DF e ganha elogio de Luciano Huck,21/02/2021 13:01:16
https://www.metropoles.com/distrito-federal/raio-derruba-arvore-mata-tres-caes-e-deixa-homem-ferido-no-df,Raio derruba árvore mata três cães e deixa homem ferido no DF,21/02/2021 12:01:37
https://www.metropoles.com/distrito-federal/hospital-de-base-vai-ampliar-atendimento-a-pacientes-com-cancer,Hospital de Base vai ampliar atendimento a pacientes com câncer,21/02/2021 06:00:28
https://www.metropoles.com/distrito-federal/df-dom-juan-da-golpe-em-mulher-e-compra-fazenda-usando-nome-de-morto,DF: Dom Juan dá golpe em mulher e compra fazenda usando nome de morto,21/02/2021 04:45:34
https://www.metropoles.com/distrito-federal/iges-df-demite-profissionais-de-saude-apos-troca-de-gestao,Iges-DF demite profissionais de saúde após troca de gestão,21/02/2021 04:45:32
https://www.metropoles.com/colunas/janela-indiscreta/saude-do-df-receitou-97-mil-comprimidos-de-cloroquina-na-pandemia,Saúde do DF receitou 97 mil comprimidos de cloroquina na pandemia,21/02/2021 04:44:42
https://www.metropoles.com/distrito-federal/morre-fausto-dabbadia-silva-tabeliao-pioneiro-de-brasilia,Morre Fausto D&#8217;Abbadia Silva tabelião pioneiro de Brasília,20/02/2021 23:40:43
